City,Day,Date,Time,Weather,Temperature
Malmo,Wednesday,08-03-2023,21:30,Thunderstorms,6
Malmo,Wednesday,08-03-2023,22:00,Partly Cloudy,14
Malmo,Wednesday,08-03-2023,22:30,Sunny,26
Malmo,Wednesday,08-03-2023,23:00,Partly Cloudy,19
Malmo,Wednesday,08-03-2023,23:30,Thunderstorms,16
Malmo,Thursday,09-03-2023,00:00,Sunny,19
Malmo,Thursday,09-03-2023,00:30,Rainy,10
Malmo,Thursday,09-03-2023,01:00,Rainy,9
Malmo,Thursday,09-03-2023,01:30,Sunny,26
Malmo,Thursday,09-03-2023,02:00,Cloudy,13
Malmo,Thursday,09-03-2023,02:30,Sunny,17
Malmo,Thursday,09-03-2023,03:00,Sunny,20
Malmo,Thursday,09-03-2023,03:30,Sunny,23
Malmo,Thursday,09-03-2023,04:00,Cloudy,19
Malmo,Thursday,09-03-2023,04:30,Thunderstorms,11
Malmo,Thursday,09-03-2023,05:00,Sunny,25
Malmo,Thursday,09-03-2023,05:30,Partly Cloudy,25
Malmo,Thursday,09-03-2023,06:00,Rainy,9
Malmo,Thursday,09-03-2023,06:30,Cloudy,14
Malmo,Thursday,09-03-2023,07:00,Rainy,12
Malmo,Thursday,09-03-2023,07:30,Sunny,24
Malmo,Thursday,09-03-2023,08:00,Thunderstorms,7
Malmo,Thursday,09-03-2023,08:30,Sunny,22
Malmo,Thursday,09-03-2023,09:00,Thunderstorms,12
Malmo,Thursday,09-03-2023,09:30,Cloudy,14
Malmo,Thursday,09-03-2023,10:00,Rainy,3
Malmo,Thursday,09-03-2023,10:30,Partly Cloudy,16
Malmo,Thursday,09-03-2023,11:00,Partly Cloudy,17
Malmo,Thursday,09-03-2023,11:30,Partly Cloudy,18
Malmo,Thursday,09-03-2023,12:00,Cloudy,11
Malmo,Thursday,09-03-2023,12:30,Thunderstorms,15
Malmo,Thursday,09-03-2023,13:00,Cloudy,14
Malmo,Thursday,09-03-2023,13:30,Cloudy,14
Malmo,Thursday,09-03-2023,14:00,Thunderstorms,19
Malmo,Thursday,09-03-2023,14:30,Cloudy,23
Malmo,Thursday,09-03-2023,15:00,Sunny,29
Malmo,Thursday,09-03-2023,15:30,Sunny,22
Malmo,Thursday,09-03-2023,16:00,Rainy,8
Malmo,Thursday,09-03-2023,16:30,Partly Cloudy,27
Malmo,Thursday,09-03-2023,17:00,Partly Cloudy,24
Malmo,Thursday,09-03-2023,17:30,Rainy,4
Malmo,Thursday,09-03-2023,18:00,Rainy,3
Malmo,Thursday,09-03-2023,18:30,Cloudy,20
Malmo,Thursday,09-03-2023,19:00,Partly Cloudy,23
Malmo,Thursday,09-03-2023,19:30,Sunny,21
Malmo,Thursday,09-03-2023,20:00,Rainy,9
Malmo,Thursday,09-03-2023,20:30,Thunderstorms,15
Malmo,Thursday,09-03-2023,21:00,Rainy,8
Malmo,Thursday,09-03-2023,21:30,Partly Cloudy,28
Malmo,Thursday,09-03-2023,22:00,Cloudy,18
Malmo,Thursday,09-03-2023,22:30,Partly Cloudy,23
Malmo,Thursday,09-03-2023,23:00,Cloudy,16
Malmo,Thursday,09-03-2023,23:30,Sunny,24
Malmo,Friday,10-03-2023,00:00,Cloudy,18
Malmo,Friday,10-03-2023,00:30,Thunderstorms,17
Malmo,Friday,10-03-2023,01:00,Sunny,25
Malmo,Friday,10-03-2023,01:30,Thunderstorms,15
Malmo,Friday,10-03-2023,02:00,Sunny,21
Malmo,Friday,10-03-2023,02:30,Sunny,31
Malmo,Friday,10-03-2023,03:00,Sunny,27
Malmo,Friday,10-03-2023,03:30,Rainy,7
Malmo,Friday,10-03-2023,04:00,Partly Cloudy,18
Malmo,Friday,10-03-2023,04:30,Partly Cloudy,20
Malmo,Friday,10-03-2023,05:00,Cloudy,22
Malmo,Friday,10-03-2023,05:30,Partly Cloudy,21
Malmo,Friday,10-03-2023,06:00,Thunderstorms,18
Malmo,Friday,10-03-2023,06:30,Rainy,8
Malmo,Friday,10-03-2023,07:00,Thunderstorms,10
Malmo,Friday,10-03-2023,07:30,Cloudy,16
Malmo,Friday,10-03-2023,08:00,Thunderstorms,20
Malmo,Friday,10-03-2023,08:30,Thunderstorms,14
Malmo,Friday,10-03-2023,09:00,Partly Cloudy,19
Malmo,Friday,10-03-2023,09:30,Cloudy,18
Malmo,Friday,10-03-2023,10:00,Partly Cloudy,15
Malmo,Friday,10-03-2023,10:30,Cloudy,16
Malmo,Friday,10-03-2023,11:00,Sunny,27
Malmo,Friday,10-03-2023,11:30,Partly Cloudy,19
Malmo,Friday,10-03-2023,12:00,Thunderstorms,11
Malmo,Friday,10-03-2023,12:30,Sunny,25
Malmo,Friday,10-03-2023,13:00,Partly Cloudy,23
Malmo,Friday,10-03-2023,13:30,Partly Cloudy,21
Malmo,Friday,10-03-2023,14:00,Cloudy,10
Malmo,Friday,10-03-2023,14:30,Partly Cloudy,19
Malmo,Friday,10-03-2023,15:00,Rainy,7
Malmo,Friday,10-03-2023,15:30,Partly Cloudy,27
Malmo,Friday,10-03-2023,16:00,Thunderstorms,20
Malmo,Friday,10-03-2023,16:30,Cloudy,7
Malmo,Friday,10-03-2023,17:00,Cloudy,17
Malmo,Friday,10-03-2023,17:30,Thunderstorms,18
Malmo,Friday,10-03-2023,18:00,Rainy,9
Malmo,Friday,10-03-2023,18:30,Sunny,30
Malmo,Friday,10-03-2023,19:00,Sunny,21
Malmo,Friday,10-03-2023,19:30,Sunny,22
Malmo,Friday,10-03-2023,20:00,Cloudy,12
Malmo,Friday,10-03-2023,20:30,Thunderstorms,11
Malmo,Friday,10-03-2023,21:00,Rainy,14
Malmo,Friday,10-03-2023,21:30,Cloudy,13
Malmo,Friday,10-03-2023,22:00,Cloudy,13
Malmo,Friday,10-03-2023,22:30,Sunny,18
Malmo,Friday,10-03-2023,23:00,Cloudy,9
Malmo,Friday,10-03-2023,23:30,Sunny,24
Uppsala,Saturday,04-03-2023,00:00,Thunderstorms,13
Uppsala,Saturday,04-03-2023,00:30,Partly Cloudy,15
Uppsala,Saturday,04-03-2023,01:00,Cloudy,15
Uppsala,Saturday,04-03-2023,01:30,Partly Cloudy,19
Uppsala,Saturday,04-03-2023,02:00,Partly Cloudy,19
Uppsala,Saturday,04-03-2023,02:30,Partly Cloudy,17
Uppsala,Saturday,04-03-2023,03:00,Partly Cloudy,27
Uppsala,Saturday,04-03-2023,03:30,Sunny,30
Uppsala,Saturday,04-03-2023,04:00,Partly Cloudy,19
Uppsala,Saturday,04-03-2023,04:30,Thunderstorms,20
Uppsala,Saturday,04-03-2023,05:00,Partly Cloudy,22
Uppsala,Saturday,04-03-2023,05:30,Cloudy,10
Uppsala,Saturday,04-03-2023,06:00,Sunny,29
Uppsala,Saturday,04-03-2023,06:30,Sunny,21
Uppsala,Saturday,04-03-2023,07:00,Rainy,11
Uppsala,Saturday,04-03-2023,07:30,Sunny,18
Uppsala,Saturday,04-03-2023,08:00,Cloudy,9
Uppsala,Saturday,04-03-2023,08:30,Cloudy,18
Uppsala,Saturday,04-03-2023,09:00,Rainy,8
Uppsala,Saturday,04-03-2023,09:30,Sunny,30
Uppsala,Saturday,04-03-2023,10:00,Sunny,31
Uppsala,Saturday,04-03-2023,10:30,Partly Cloudy,27
Uppsala,Saturday,04-03-2023,11:00,Partly Cloudy,13
Uppsala,Saturday,04-03-2023,11:30,Sunny,20
Uppsala,Saturday,04-03-2023,12:00,Sunny,25
Uppsala,Saturday,04-03-2023,12:30,Partly Cloudy,14
Uppsala,Saturday,04-03-2023,13:00,Rainy,8
Uppsala,Saturday,04-03-2023,13:30,Partly Cloudy,16
Uppsala,Saturday,04-03-2023,14:00,Rainy,6
Uppsala,Saturday,04-03-2023,14:30,Thunderstorms,7
Uppsala,Saturday,04-03-2023,15:00,Rainy,11
Uppsala,Saturday,04-03-2023,15:30,Rainy,3
Uppsala,Saturday,04-03-2023,16:00,Sunny,20
Uppsala,Saturday,04-03-2023,16:30,Cloudy,15
Uppsala,Saturday,04-03-2023,17:00,Thunderstorms,6
Uppsala,Saturday,04-03-2023,17:30,Thunderstorms,7
Uppsala,Saturday,04-03-2023,18:00,Sunny,22
Uppsala,Saturday,04-03-2023,18:30,Cloudy,19
Uppsala,Saturday,04-03-2023,19:00,Cloudy,16
Uppsala,Saturday,04-03-2023,19:30,Cloudy,12
Uppsala,Saturday,04-03-2023,20:00,Cloudy,13
Uppsala,Saturday,04-03-2023,20:30,Thunderstorms,8
Uppsala,Saturday,04-03-2023,21:00,Partly Cloudy,17
Uppsala,Saturday,04-03-2023,21:30,Cloudy,19
Uppsala,Saturday,04-03-2023,22:00,Thunderstorms,17
Uppsala,Saturday,04-03-2023,22:30,Thunderstorms,12
Uppsala,Saturday,04-03-2023,23:00,Rainy,6
Uppsala,Saturday,04-03-2023,23:30,Partly Cloudy,21
Uppsala,Sunday,05-03-2023,00:00,Cloudy,11
Uppsala,Sunday,05-03-2023,00:30,Thunderstorms,17
Uppsala,Sunday,05-03-2023,01:00,Sunny,24
Uppsala,Sunday,05-03-2023,01:30,Rainy,11
Uppsala,Sunday,05-03-2023,02:00,Cloudy,15
Uppsala,Sunday,05-03-2023,02:30,Rainy,9
Uppsala,Sunday,05-03-2023,03:00,Thunderstorms,7
Uppsala,Sunday,05-03-2023,03:30,Rainy,8
Uppsala,Sunday,05-03-2023,04:00,Rainy,6
Uppsala,Sunday,05-03-2023,04:30,Partly Cloudy,14
Uppsala,Sunday,05-03-2023,05:00,Thunderstorms,9
Uppsala,Sunday,05-03-2023,05:30,Thunderstorms,20
Uppsala,Sunday,05-03-2023,06:00,Rainy,12
Uppsala,Sunday,05-03-2023,06:30,Partly Cloudy,25
Uppsala,Sunday,05-03-2023,07:00,Cloudy,15
Uppsala,Sunday,05-03-2023,07:30,Thunderstorms,11
Uppsala,Sunday,05-03-2023,08:00,Partly Cloudy,24
Uppsala,Sunday,05-03-2023,08:30,Rainy,14
Uppsala,Sunday,05-03-2023,09:00,Partly Cloudy,23
Uppsala,Sunday,05-03-2023,09:30,Thunderstorms,16
Uppsala,Sunday,05-03-2023,10:00,Rainy,13
Uppsala,Sunday,05-03-2023,10:30,Sunny,26
Uppsala,Sunday,05-03-2023,11:00,Cloudy,19
Uppsala,Sunday,05-03-2023,11:30,Partly Cloudy,22
Uppsala,Sunday,05-03-2023,12:00,Partly Cloudy,17
Uppsala,Sunday,05-03-2023,12:30,Partly Cloudy,22
Uppsala,Sunday,05-03-2023,13:00,Sunny,22
Uppsala,Sunday,05-03-2023,13:30,Sunny,27
Uppsala,Sunday,05-03-2023,14:00,Thunderstorms,12
Uppsala,Sunday,05-03-2023,14:30,Partly Cloudy,19
Uppsala,Sunday,05-03-2023,15:00,Sunny,21
Uppsala,Sunday,05-03-2023,15:30,Sunny,21
Uppsala,Sunday,05-03-2023,16:00,Partly Cloudy,22
Uppsala,Sunday,05-03-2023,16:30,Partly Cloudy,23
Uppsala,Sunday,05-03-2023,17:00,Thunderstorms,13
Uppsala,Sunday,05-03-2023,17:30,Thunderstorms,14
Uppsala,Sunday,05-03-2023,18:00,Cloudy,16
Uppsala,Sunday,05-03-2023,18:30,Sunny,31
Uppsala,Sunday,05-03-2023,19:00,Rainy,9
Uppsala,Sunday,05-03-2023,19:30,Thunderstorms,9
Uppsala,Sunday,05-03-2023,20:00,Rainy,13
Uppsala,Sunday,05-03-2023,20:30,Rainy,7
Uppsala,Sunday,05-03-2023,21:00,Cloudy,12
Uppsala,Sunday,05-03-2023,21:30,Thunderstorms,11
Uppsala,Sunday,05-03-2023,22:00,Rainy,14
Uppsala,Sunday,05-03-2023,22:30,Cloudy,21
Uppsala,Sunday,05-03-2023,23:00,Partly Cloudy,22
Uppsala,Sunday,05-03-2023,23:30,Cloudy,13
Uppsala,Monday,06-03-2023,00:00,Partly Cloudy,19
Uppsala,Monday,06-03-2023,00:30,Cloudy,9
Uppsala,Monday,06-03-2023,01:00,Cloudy,17
Uppsala,Monday,06-03-2023,01:30,Partly Cloudy,22
Uppsala,Monday,06-03-2023,02:00,Partly Cloudy,15
Uppsala,Monday,06-03-2023,02:30,Cloudy,10
Uppsala,Monday,06-03-2023,03:00,Partly Cloudy,16
Uppsala,Monday,06-03-2023,03:30,Thunderstorms,15
Uppsala,Monday,06-03-2023,04:00,Sunny,30
Uppsala,Monday,06-03-2023,04:30,Sunny,31
Uppsala,Monday,06-03-2023,05:00,Rainy,6
Uppsala,Monday,06-03-2023,05:30,Thunderstorms,6
Uppsala,Monday,06-03-2023,06:00,Rainy,15
Uppsala,Monday,06-03-2023,06:30,Partly Cloudy,18
Uppsala,Monday,06-03-2023,07:00,Rainy,13
Uppsala,Monday,06-03-2023,07:30,Sunny,24
Uppsala,Monday,06-03-2023,08:00,Sunny,18
Uppsala,Monday,06-03-2023,08:30,Cloudy,22
Uppsala,Monday,06-03-2023,09:00,Sunny,22
Uppsala,Monday,06-03-2023,09:30,Thunderstorms,16
Uppsala,Monday,06-03-2023,10:00,Cloudy,16
Uppsala,Monday,06-03-2023,10:30,Thunderstorms,17
Uppsala,Monday,06-03-2023,11:00,Partly Cloudy,22
Uppsala,Monday,06-03-2023,11:30,Rainy,6
Uppsala,Monday,06-03-2023,12:00,Partly Cloudy,22
Uppsala,Monday,06-03-2023,12:30,Partly Cloudy,24
Uppsala,Monday,06-03-2023,13:00,Thunderstorms,18
Uppsala,Monday,06-03-2023,13:30,Thunderstorms,8
Uppsala,Monday,06-03-2023,14:00,Sunny,21
Uppsala,Monday,06-03-2023,14:30,Rainy,7
Uppsala,Monday,06-03-2023,15:00,Cloudy,14
Uppsala,Monday,06-03-2023,15:30,Sunny,23
Uppsala,Monday,06-03-2023,16:00,Thunderstorms,13
Uppsala,Monday,06-03-2023,16:30,Cloudy,20
Uppsala,Monday,06-03-2023,17:00,Cloudy,11
Uppsala,Monday,06-03-2023,17:30,Rainy,14
Uppsala,Monday,06-03-2023,18:00,Thunderstorms,11
Uppsala,Monday,06-03-2023,18:30,Cloudy,12
Uppsala,Monday,06-03-2023,19:00,Thunderstorms,7
Uppsala,Monday,06-03-2023,19:30,Sunny,21
Uppsala,Monday,06-03-2023,20:00,Rainy,8
Uppsala,Monday,06-03-2023,20:30,Sunny,19
Uppsala,Monday,06-03-2023,21:00,Partly Cloudy,25
Uppsala,Monday,06-03-2023,21:30,Partly Cloudy,12
Uppsala,Monday,06-03-2023,22:00,Rainy,18
Uppsala,Monday,06-03-2023,22:30,Thunderstorms,11
Uppsala,Monday,06-03-2023,23:00,Rainy,7
Uppsala,Monday,06-03-2023,23:30,Cloudy,7
Uppsala,Tuesday,07-03-2023,00:00,Cloudy,13
Uppsala,Tuesday,07-03-2023,00:30,Thunderstorms,12
Uppsala,Tuesday,07-03-2023,01:00,Rainy,7
Uppsala,Tuesday,07-03-2023,01:30,Partly Cloudy,14
Uppsala,Tuesday,07-03-2023,02:00,Cloudy,16
Uppsala,Tuesday,07-03-2023,02:30,Sunny,19
Uppsala,Tuesday,07-03-2023,03:00,Partly Cloudy,23
Uppsala,Tuesday,07-03-2023,03:30,Partly Cloudy,22
Uppsala,Tuesday,07-03-2023,04:00,Sunny,17
Uppsala,Tuesday,07-03-2023,04:30,Thunderstorms,18
Uppsala,Tuesday,07-03-2023,05:00,Sunny,21
Uppsala,Tuesday,07-03-2023,05:30,Partly Cloudy,17
Uppsala,Tuesday,07-03-2023,06:00,Cloudy,12
Uppsala,Tuesday,07-03-2023,06:30,Thunderstorms,14
Uppsala,Tuesday,07-03-2023,07:00,Thunderstorms,15
Uppsala,Tuesday,07-03-2023,07:30,Sunny,33
Uppsala,Tuesday,07-03-2023,08:00,Cloudy,7
Uppsala,Tuesday,07-03-2023,08:30,Thunderstorms,12
Uppsala,Tuesday,07-03-2023,09:00,Rainy,12
Uppsala,Tuesday,07-03-2023,09:30,Rainy,7
Uppsala,Tuesday,07-03-2023,10:00,Cloudy,16
Uppsala,Tuesday,07-03-2023,10:30,Cloudy,13
Uppsala,Tuesday,07-03-2023,11:00,Partly Cloudy,23
Uppsala,Tuesday,07-03-2023,11:30,Sunny,29
Uppsala,Tuesday,07-03-2023,12:00,Thunderstorms,16
Uppsala,Tuesday,07-03-2023,12:30,Cloudy,14
Uppsala,Tuesday,07-03-2023,13:00,Partly Cloudy,15
Uppsala,Tuesday,07-03-2023,13:30,Rainy,15
Uppsala,Tuesday,07-03-2023,14:00,Rainy,9
Uppsala,Tuesday,07-03-2023,14:30,Cloudy,17
Uppsala,Tuesday,07-03-2023,15:00,Cloudy,15
Uppsala,Tuesday,07-03-2023,15:30,Cloudy,10
Uppsala,Tuesday,07-03-2023,16:00,Partly Cloudy,23
Uppsala,Tuesday,07-03-2023,16:30,Sunny,22
Uppsala,Tuesday,07-03-2023,17:00,Rainy,12
Uppsala,Tuesday,07-03-2023,17:30,Sunny,25
Uppsala,Tuesday,07-03-2023,18:00,Partly Cloudy,20
Uppsala,Tuesday,07-03-2023,18:30,Thunderstorms,7
Uppsala,Tuesday,07-03-2023,19:00,Sunny,23
Uppsala,Tuesday,07-03-2023,19:30,Thunderstorms,16
Uppsala,Tuesday,07-03-2023,20:00,Partly Cloudy,17
Uppsala,Tuesday,07-03-2023,20:30,Thunderstorms,16
Uppsala,Tuesday,07-03-2023,21:00,Rainy,16
Uppsala,Tuesday,07-03-2023,21:30,Cloudy,22
Uppsala,Tuesday,07-03-2023,22:00,Rainy,16
Uppsala,Tuesday,07-03-2023,22:30,Rainy,11
Uppsala,Tuesday,07-03-2023,23:00,Cloudy,15
Uppsala,Tuesday,07-03-2023,23:30,Sunny,22
Uppsala,Wednesday,08-03-2023,00:00,Thunderstorms,11
Uppsala,Wednesday,08-03-2023,00:30,Thunderstorms,17
Uppsala,Wednesday,08-03-2023,01:00,Rainy,8
Uppsala,Wednesday,08-03-2023,01:30,Rainy,8
Uppsala,Wednesday,08-03-2023,02:00,Rainy,13
Uppsala,Wednesday,08-03-2023,02:30,Partly Cloudy,22
Uppsala,Wednesday,08-03-2023,03:00,Thunderstorms,17
Uppsala,Wednesday,08-03-2023,03:30,Sunny,28
Uppsala,Wednesday,08-03-2023,04:00,Cloudy,20
Uppsala,Wednesday,08-03-2023,04:30,Cloudy,18
Uppsala,Wednesday,08-03-2023,05:00,Partly Cloudy,17
Uppsala,Wednesday,08-03-2023,05:30,Cloudy,19
Uppsala,Wednesday,08-03-2023,06:00,Thunderstorms,15
Uppsala,Wednesday,08-03-2023,06:30,Cloudy,8
Uppsala,Wednesday,08-03-2023,07:00,Thunderstorms,9
Uppsala,Wednesday,08-03-2023,07:30,Sunny,30
Uppsala,Wednesday,08-03-2023,08:00,Rainy,11
Uppsala,Wednesday,08-03-2023,08:30,Partly Cloudy,23
Uppsala,Wednesday,08-03-2023,09:00,Rainy,11
Uppsala,Wednesday,08-03-2023,09:30,Partly Cloudy,17
Uppsala,Wednesday,08-03-2023,10:00,Thunderstorms,10
Uppsala,Wednesday,08-03-2023,10:30,Thunderstorms,13
Uppsala,Wednesday,08-03-2023,11:00,Cloudy,17
Uppsala,Wednesday,08-03-2023,11:30,Thunderstorms,13
Uppsala,Wednesday,08-03-2023,12:00,Sunny,31
Uppsala,Wednesday,08-03-2023,12:30,Sunny,30
Uppsala,Wednesday,08-03-2023,13:00,Rainy,4
Uppsala,Wednesday,08-03-2023,13:30,Rainy,5
Uppsala,Wednesday,08-03-2023,14:00,Rainy,9
Uppsala,Wednesday,08-03-2023,14:30,Thunderstorms,9
Uppsala,Wednesday,08-03-2023,15:00,Sunny,26
Uppsala,Wednesday,08-03-2023,15:30,Cloudy,14
Uppsala,Wednesday,08-03-2023,16:00,Cloudy,19
Uppsala,Wednesday,08-03-2023,16:30,Rainy,9
Uppsala,Wednesday,08-03-2023,17:00,Partly Cloudy,18
Uppsala,Wednesday,08-03-2023,17:30,Partly Cloudy,13
Uppsala,Wednesday,08-03-2023,18:00,Sunny,27
Uppsala,Wednesday,08-03-2023,18:30,Sunny,22
Uppsala,Wednesday,08-03-2023,19:00,Cloudy,14
Uppsala,Wednesday,08-03-2023,19:30,Partly Cloudy,26
Uppsala,Wednesday,08-03-2023,20:00,Partly Cloudy,22
Uppsala,Wednesday,08-03-2023,20:30,Cloudy,17
Uppsala,Wednesday,08-03-2023,21:00,Rainy,10
Uppsala,Wednesday,08-03-2023,21:30,Sunny,20
Uppsala,Wednesday,08-03-2023,22:00,Sunny,16
Uppsala,Wednesday,08-03-2023,22:30,Cloudy,21
Uppsala,Wednesday,08-03-2023,23:00,Sunny,25
Uppsala,Wednesday,08-03-2023,23:30,Partly Cloudy,22
Uppsala,Thursday,09-03-2023,00:00,Sunny,26
Uppsala,Thursday,09-03-2023,00:30,Rainy,9
Uppsala,Thursday,09-03-2023,01:00,Partly Cloudy,22
Uppsala,Thursday,09-03-2023,01:30,Partly Cloudy,17
Uppsala,Thursday,09-03-2023,02:00,Cloudy,22
Uppsala,Thursday,09-03-2023,02:30,Sunny,23
Uppsala,Thursday,09-03-2023,03:00,Thunderstorms,10
Uppsala,Thursday,09-03-2023,03:30,Partly Cloudy,16
Uppsala,Thursday,09-03-2023,04:00,Thunderstorms,7
Uppsala,Thursday,09-03-2023,04:30,Partly Cloudy,21
Uppsala,Thursday,09-03-2023,05:00,Rainy,5
Uppsala,Thursday,09-03-2023,05:30,Sunny,32
Uppsala,Thursday,09-03-2023,06:00,Thunderstorms,16
Uppsala,Thursday,09-03-2023,06:30,Cloudy,14
Uppsala,Thursday,09-03-2023,07:00,Rainy,9
Uppsala,Thursday,09-03-2023,07:30,Thunderstorms,15
Uppsala,Thursday,09-03-2023,08:00,Thunderstorms,13
Uppsala,Thursday,09-03-2023,08:30,Cloudy,18
Uppsala,Thursday,09-03-2023,09:00,Cloudy,12
Uppsala,Thursday,09-03-2023,09:30,Partly Cloudy,24
Uppsala,Thursday,09-03-2023,10:00,Rainy,12
Uppsala,Thursday,09-03-2023,10:30,Partly Cloudy,22
Uppsala,Thursday,09-03-2023,11:00,Cloudy,23
Uppsala,Thursday,09-03-2023,11:30,Cloudy,19
Uppsala,Thursday,09-03-2023,12:00,Sunny,24
Uppsala,Thursday,09-03-2023,12:30,Partly Cloudy,20
Uppsala,Thursday,09-03-2023,13:00,Partly Cloudy,20
Uppsala,Thursday,09-03-2023,13:30,Rainy,11
Uppsala,Thursday,09-03-2023,14:00,Rainy,8
Uppsala,Thursday,09-03-2023,14:30,Sunny,27
Uppsala,Thursday,09-03-2023,15:00,Partly Cloudy,15
Uppsala,Thursday,09-03-2023,15:30,Sunny,22
Uppsala,Thursday,09-03-2023,16:00,Thunderstorms,8
Uppsala,Thursday,09-03-2023,16:30,Sunny,19
Uppsala,Thursday,09-03-2023,17:00,Partly Cloudy,19
Uppsala,Thursday,09-03-2023,17:30,Rainy,15
Uppsala,Thursday,09-03-2023,18:00,Thunderstorms,19
Uppsala,Thursday,09-03-2023,18:30,Cloudy,15
Uppsala,Thursday,09-03-2023,19:00,Partly Cloudy,20
Uppsala,Thursday,09-03-2023,19:30,Partly Cloudy,19
Uppsala,Thursday,09-03-2023,20:00,Thunderstorms,11
Uppsala,Thursday,09-03-2023,20:30,Cloudy,11
Uppsala,Thursday,09-03-2023,21:00,Cloudy,12
Uppsala,Thursday,09-03-2023,21:30,Sunny,19
Uppsala,Thursday,09-03-2023,22:00,Sunny,22
Uppsala,Thursday,09-03-2023,22:30,Sunny,21
Uppsala,Thursday,09-03-2023,23:00,Rainy,15
Uppsala,Thursday,09-03-2023,23:30,Sunny,18
Uppsala,Friday,10-03-2023,00:00,Cloudy,20
Uppsala,Friday,10-03-2023,00:30,Partly Cloudy,21
Uppsala,Friday,10-03-2023,01:00,Sunny,26
Uppsala,Friday,10-03-2023,01:30,Rainy,10
Uppsala,Friday,10-03-2023,02:00,Rainy,6
Uppsala,Friday,10-03-2023,02:30,Rainy,13
Uppsala,Friday,10-03-2023,03:00,Thunderstorms,10
Uppsala,Friday,10-03-2023,03:30,Partly Cloudy,16
Uppsala,Friday,10-03-2023,04:00,Rainy,7
Uppsala,Friday,10-03-2023,04:30,Rainy,14
Uppsala,Friday,10-03-2023,05:00,Rainy,8
Uppsala,Friday,10-03-2023,05:30,Rainy,14
Uppsala,Friday,10-03-2023,06:00,Sunny,27
Uppsala,Friday,10-03-2023,06:30,Sunny,19
Uppsala,Friday,10-03-2023,07:00,Partly Cloudy,23
Uppsala,Friday,10-03-2023,07:30,Thunderstorms,13
Uppsala,Friday,10-03-2023,08:00,Rainy,9
Uppsala,Friday,10-03-2023,08:30,Cloudy,17
Uppsala,Friday,10-03-2023,09:00,Sunny,24
Uppsala,Friday,10-03-2023,09:30,Cloudy,20
Uppsala,Friday,10-03-2023,10:00,Sunny,21
Uppsala,Friday,10-03-2023,10:30,Sunny,25
Uppsala,Friday,10-03-2023,11:00,Thunderstorms,18
Uppsala,Friday,10-03-2023,11:30,Partly Cloudy,22
Uppsala,Friday,10-03-2023,12:00,Sunny,25
Uppsala,Friday,10-03-2023,12:30,Sunny,28
Uppsala,Friday,10-03-2023,13:00,Sunny,29
Uppsala,Friday,10-03-2023,13:30,Sunny,29
Uppsala,Friday,10-03-2023,14:00,Rainy,11
Uppsala,Friday,10-03-2023,14:30,Rainy,14
Uppsala,Friday,10-03-2023,15:00,Thunderstorms,12
Uppsala,Friday,10-03-2023,15:30,Cloudy,16
Uppsala,Friday,10-03-2023,16:00,Partly Cloudy,23
Uppsala,Friday,10-03-2023,16:30,Rainy,7
Uppsala,Friday,10-03-2023,17:00,Thunderstorms,11
Uppsala,Friday,10-03-2023,17:30,Cloudy,15
Uppsala,Friday,10-03-2023,18:00,Rainy,17
Uppsala,Friday,10-03-2023,18:30,Partly Cloudy,27
Uppsala,Friday,10-03-2023,19:00,Partly Cloudy,18
Uppsala,Friday,10-03-2023,19:30,Partly Cloudy,17
Uppsala,Friday,10-03-2023,20:00,Rainy,11
Uppsala,Friday,10-03-2023,20:30,Cloudy,16
Uppsala,Friday,10-03-2023,21:00,Cloudy,13
Uppsala,Friday,10-03-2023,21:30,Sunny,31
Uppsala,Friday,10-03-2023,22:00,Thunderstorms,12
Uppsala,Friday,10-03-2023,22:30,Cloudy,17
Uppsala,Friday,10-03-2023,23:00,Rainy,2
Uppsala,Friday,10-03-2023,23:30,Cloudy,16
Lund,Saturday,04-03-2023,00:00,Cloudy,16
Lund,Saturday,04-03-2023,00:30,Rainy,12
Lund,Saturday,04-03-2023,01:00,Rainy,10
Lund,Saturday,04-03-2023,01:30,Thunderstorms,5
Lund,Saturday,04-03-2023,02:00,Cloudy,14
Lund,Saturday,04-03-2023,02:30,Rainy,10
Lund,Saturday,04-03-2023,03:00,Sunny,21
Lund,Saturday,04-03-2023,03:30,Cloudy,13
Lund,Saturday,04-03-2023,04:00,Thunderstorms,12
Lund,Saturday,04-03-2023,04:30,Partly Cloudy,19
Lund,Saturday,04-03-2023,05:00,Sunny,19
Lund,Saturday,04-03-2023,05:30,Rainy,11
Lund,Saturday,04-03-2023,06:00,Sunny,18
Lund,Saturday,04-03-2023,06:30,Cloudy,15
Lund,Saturday,04-03-2023,07:00,Thunderstorms,10
Lund,Saturday,04-03-2023,07:30,Rainy,7
Lund,Saturday,04-03-2023,08:00,Partly Cloudy,22
Lund,Saturday,04-03-2023,08:30,Thunderstorms,18
Lund,Saturday,04-03-2023,09:00,Sunny,30
Lund,Saturday,04-03-2023,09:30,Cloudy,13
Lund,Saturday,04-03-2023,10:00,Thunderstorms,18
Lund,Saturday,04-03-2023,10:30,Cloudy,12
Lund,Saturday,04-03-2023,11:00,Thunderstorms,11
Lund,Saturday,04-03-2023,11:30,Rainy,12
Lund,Saturday,04-03-2023,12:00,Thunderstorms,8
Lund,Saturday,04-03-2023,12:30,Sunny,21
